2025-05-31 17:26:21.000172 - [USB Drive (E:)] - Key pressed: Ctrl+Ctrl_l
2025-05-31 17:26:21.490926 - [USB Drive (E:)] - Key pressed: Ctrl+Ctrl_l
2025-05-31 17:26:21.521321 - [USB Drive (E:)] - Key pressed: Ctrl+Ctrl_l
2025-05-31 17:26:21.551219 - [USB Drive (E:)] - Key pressed: Ctrl+Ctrl_l
2025-05-31 17:26:21.557393 - [USB Drive (E:)] - Key pressed: Ctrl+
2025-05-31 17:26:32.906089 - [USB Drive (E:)] - Key pressed: Ctrl+Ctrl_l
2025-05-31 17:26:33.105956 - [USB Drive (E:)] - Key pressed: Ctrl+
